suburb_full_name,longitude,latitude,points,focal_longitude,focal_latitude,focal_dist,focal_angle,rownumber,hex_long,hex_lat,hex_id,long,lat,point_id,poly_type,sal_code_2021,sal_name_2021,median_rent_weekly,tot_p_m,tot_p_f,tot_p_p,region,incident_counts,incident_rate,safety,affordability,index,text,log10_incident_rate,log10_median_rent_weekly,group,power10_incident_rate,power10_median_rent_weekly
Altona,144.81337463152224,-37.860069366005035,Melbourne,144.97149505660184,-37.824911565733856,14454.52366761752,-105.67660015866579,133,144.82687639095695,-37.85879924664717,19839,144.81687639095696,-37.85302574395528,5,hex,SAL20035,Altona (Vic.),443,5905,6504,12408,Western Region,612,4.932301740812379,44.88330341113106,49.19210053859964,46.60682226211849,"Altona 
Population: 12408 
Incident Rate: 4.93 
Median Weekly Rent: 443 
Index: 46.61",0.6930496373400127,2.6464037262230695,Cheap Risk,4.932301740812379,442.99999999999994
Altona,144.81337463152224,-37.860069366005035,Melbourne,144.97149505660184,-37.824911565733856,14454.52366761752,-105.67660015866579,133,144.82687639095695,-37.85879924664717,19839,144.81687639095696,-37.86457274933907,6,hex,SAL20035,Altona (Vic.),443,5905,6504,12408,Western Region,612,4.932301740812379,44.88330341113106,49.19210053859964,46.60682226211849,"Altona 
Population: 12408 
Incident Rate: 4.93 
Median Weekly Rent: 443 
Index: 46.61",0.6930496373400127,2.6464037262230695,Cheap Risk,4.932301740812379,442.99999999999994
Altona Meadows,144.78443922140173,-37.88097615805393,Melbourne,144.97149505660184,-37.824911565733856,17599.254114365343,-110.72893563446198,168,144.79687639095695,-37.876119754722865,19647,144.79687639095695,-37.887666760106654,1,hex,SAL20036,Altona Meadows,393,9653,10296,19955,Western Region,764,3.8286143823603105,59.245960502692995,24.416517055655294,45.31418312387792,"Altona Meadows 
Population: 19955 
Incident Rate: 3.83 
Median Weekly Rent: 393 
Index: 45.31",0.5830416264556478,2.5943925503754266,Underrated,3.8286143823603105,392.9999999999999
Altona Meadows,144.78443922140173,-37.88097615805393,Melbourne,144.97149505660184,-37.824911565733856,17599.254114365343,-110.72893563446198,168,144.79687639095695,-37.876119754722865,19647,144.80687639095694,-37.88189325741476,2,hex,SAL20036,Altona Meadows,393,9653,10296,19955,Western Region,764,3.8286143823603105,59.245960502692995,24.416517055655294,45.31418312387792,"Altona Meadows 
Population: 19955 
Incident Rate: 3.83 
Median Weekly Rent: 393 
Index: 45.31",0.5830416264556478,2.5943925503754266,Underrated,3.8286143823603105,392.9999999999999
Altona Meadows,144.78443922140173,-37.88097615805393,Melbourne,144.97149505660184,-37.824911565733856,17599.254114365343,-110.72893563446198,168,144.79687639095695,-37.876119754722865,19647,144.80687639095694,-37.87034625203097,3,hex,SAL20036,Altona Meadows,393,9653,10296,19955,Western Region,764,3.8286143823603105,59.245960502692995,24.416517055655294,45.31418312387792,"Altona Meadows 
Population: 19955 
Incident Rate: 3.83 
Median Weekly Rent: 393 
Index: 45.31",0.5830416264556478,2.5943925503754266,Underrated,3.8286143823603105,392.9999999999999
Altona Meadows,144.78443922140173,-37.88097615805393,Melbourne,144.97149505660184,-37.824911565733856,17599.254114365343,-110.72893563446198,168,144.79687639095695,-37.876119754722865,19647,144.79687639095695,-37.864572749339075,4,hex,SAL20036,Altona Meadows,393,9653,10296,19955,Western Region,764,3.8286143823603105,59.245960502692995,24.416517055655294,45.31418312387792,"Altona Meadows 
Population: 19955 
Incident Rate: 3.83 
Median Weekly Rent: 393 
Index: 45.31",0.5830416264556478,2.5943925503754266,Underrated,3.8286143823603105,392.9999999999999
Altona Meadows,144.78443922140173,-37.88097615805393,Melbourne,144.97149505660184,-37.824911565733856,17599.254114365343,-110.72893563446198,168,144.79687639095695,-37.876119754722865,19647,144.78687639095696,-37.87034625203097,5,hex,SAL20036,Altona Meadows,393,9653,10296,19955,Western Region,764,3.8286143823603105,59.245960502692995,24.416517055655294,45.31418312387792,"Altona Meadows 
Population: 19955 
Incident Rate: 3.83 
Median Weekly Rent: 393 
Index: 45.31",0.5830416264556478,2.5943925503754266,Underrated,3.8286143823603105,392.9999999999999
Altona Meadows,144.78443922140173,-37.88097615805393,Melbourne,144.97149505660184,-37.824911565733856,17599.254114365343,-110.72893563446198,168,144.79687639095695,-37.876119754722865,19647,144.78687639095696,-37.88189325741476,6,hex,SAL20036,Altona Meadows,393,9653,10296,19955,Western Region,764,3.8286143823603105,59.245960502692995,24.416517055655294,45.31418312387792,"Altona Meadows 
Population: 19955 
Incident Rate: 3.83 
Median Weekly Rent: 393 
Index: 45.31",0.5830416264556478,2.5943925503754266,Underrated,3.8286143823603105,392.9999999999999
Altona North,144.8347387879166,-37.83778448964249,Melbourne,144.97149505660184,-37.824911565733856,12123.627363377898,-96.75449088856577,104,144.83687639095695,-37.84147873857149,20029,144.83687639095695,-37.85302574395528,1,hex,SAL20037,Altona North,461,6753,7249,13997,Western Region,1057,7.551618203900835,21.36445242369839,57.809694793536806,35.94254937163376,"Altona North 
Population: 13997 
Incident Rate: 7.55 
Median Weekly Rent: 461 
Index: 35.94",0.8780400247049246,2.663700925389648,Overpriced,7.551618203900834,460.99999999999983
Altona North,144.8347387879166,-37.83778448964249,Melbourne,144.97149505660184,-37.824911565733856,12123.627363377898,-96.75449088856577,104,144.83687639095695,-37.84147873857149,20029,144.84687639095694,-37.847252241263384,2,hex,SAL20037,Altona North,461,6753,7249,13997,Western Region,1057,7.551618203900835,21.36445242369839,57.809694793536806,35.94254937163376,"Altona North 
Population: 13997 
Incident Rate: 7.55 
Median Weekly Rent: 461 
Index: 35.94",0.8780400247049246,2.663700925389648,Overpriced,7.551618203900834,460.99999999999983
Altona North,144.8347387879166,-37.83778448964249,Melbourne,144.97149505660184,-37.824911565733856,12123.627363377898,-96.75449088856577,104,144.83687639095695,-37.84147873857149,20029,144.84687639095694,-37.835705235879594,3,hex,SAL20037,Altona North,461,6753,7249,13997,Western Region,1057,7.551618203900835,21.36445242369839,57.809694793536806,35.94254937163376,"Altona North 
Population: 13997 
Incident Rate: 7.55 
Median Weekly Rent: 461 
Index: 35.94",0.8780400247049246,2.663700925389648,Overpriced,7.551618203900834,460.99999999999983
Altona North,144.8347387879166,-37.83778448964249,Melbourne,144.97149505660184,-37.824911565733856,12123.627363377898,-96.75449088856577,104,144.83687639095695,-37.84147873857149,20029,144.83687639095695,-37.8299317331877,4,hex,SAL20037,Altona North,461,6753,7249,13997,Western Region,1057,7.551618203900835,21.36445242369839,57.809694793536806,35.94254937163376,"Altona North 
Population: 13997 
Incident Rate: 7.55 
Median Weekly Rent: 461 
Index: 35.94",0.8780400247049246,2.663700925389648,Overpriced,7.551618203900834,460.99999999999983
Altona North,144.8347387879166,-37.83778448964249,Melbourne,144.97149505660184,-37.824911565733856,12123.627363377898,-96.75449088856577,104,144.83687639095695,-37.84147873857149,20029,144.82687639095695,-37.835705235879594,5,hex,SAL20037,Altona North,461,6753,7249,13997,Western Region,1057,7.551618203900835,21.36445242369839,57.809694793536806,35.94254937163376,"Altona North 
Population: 13997 
Incident Rate: 7.55 
Median Weekly Rent: 461 
Index: 35.94",0.8780400247049246,2.663700925389648,Overpriced,7.551618203900834,460.99999999999983
Altona North,144.8347387879166,-37.83778448964249,Melbourne,144.97149505660184,-37.824911565733856,12123.627363377898,-96.75449088856577,104,144.83687639095695,-37.84147873857149,20029,144.82687639095695,-37.847252241263384,6,hex,SAL20037,Altona North,461,6753,7249,13997,Western Region,1057,7.551618203900835,21.36445242369839,57.809694793536806,35.94254937163376,"Altona North 
Population: 13997 
Incident Rate: 7.55 
Median Weekly Rent: 461 
Index: 35.94",0.8780400247049246,2.663700925389648,Overpriced,7.551618203900834,460.99999999999983
Ardeer,144.80104477694852,-37.775943796660975,Melbourne,144.97149505660184,-37.824911565733856,15965.219308866108,-69.96740437713983,149,144.79687639095695,-37.77219670626873,20787,144.79687639095695,-37.78374371165252,1,hex,SAL20062,Ardeer,392,1728,1692,3423,Western Region,238,6.952965235173824,25.673249551166965,22.800718132854577,24.52423698384201,"Ardeer 
Population: 3423 
Incident Rate: 6.95 
Median Weekly Rent: 392 
Index: 24.52",0.8421700579186349,2.593286067020457,Cheap Risk,6.952965235173824,391.99999999999994
Ardeer,144.80104477694852,-37.775943796660975,Melbourne,144.97149505660184,-37.824911565733856,15965.219308866108,-69.96740437713983,149,144.79687639095695,-37.77219670626873,20787,144.80687639095694,-37.777970208960625,2,hex,SAL20062,Ardeer,392,1728,1692,3423,Western Region,238,6.952965235173824,25.673249551166965,22.800718132854577,24.52423698384201,"Ardeer 
Population: 3423 
Incident Rate: 6.95 
Median Weekly Rent: 392 
Index: 24.52",0.8421700579186349,2.593286067020457,Cheap Risk,6.952965235173824,391.99999999999994
Ardeer,144.80104477694852,-37.775943796660975,Melbourne,144.97149505660184,-37.824911565733856,15965.219308866108,-69.96740437713983,149,144.79687639095695,-37.77219670626873,20787,144.80687639095694,-37.766423203576835,3,hex,SAL20062,Ardeer,392,1728,1692,3423,Western Region,238,6.952965235173824,25.673249551166965,22.800718132854577,24.52423698384201,"Ardeer 
Population: 3423 
Incident Rate: 6.95 
Median Weekly Rent: 392 
Index: 24.52",0.8421700579186349,2.593286067020457,Cheap Risk,6.952965235173824,391.99999999999994
Ardeer,144.80104477694852,-37.775943796660975,Melbourne,144.97149505660184,-37.824911565733856,15965.219308866108,-69.96740437713983,149,144.79687639095695,-37.77219670626873,20787,144.79687639095695,-37.76064970088494,4,hex,SAL20062,Ardeer,392,1728,1692,3423,Western Region,238,6.952965235173824,25.673249551166965,22.800718132854577,24.52423698384201,"Ardeer 
Population: 3423 
Incident Rate: 6.95 
Median Weekly Rent: 392 
Index: 24.52",0.8421700579186349,2.593286067020457,Cheap Risk,6.952965235173824,391.99999999999994
Ardeer,144.80104477694852,-37.775943796660975,Melbourne,144.97149505660184,-37.824911565733856,15965.219308866108,-69.96740437713983,149,144.79687639095695,-37.77219670626873,20787,144.78687639095696,-37.766423203576835,5,hex,SAL20062,Ardeer,392,1728,1692,3423,Western Region,238,6.952965235173824,25.673249551166965,22.800718132854577,24.52423698384201,"Ardeer 
Population: 3423 
Incident Rate: 6.95 
Median Weekly Rent: 392 
Index: 24.52",0.8421700579186349,2.593286067020457,Cheap Risk,6.952965235173824,391.99999999999994
Ardeer,144.80104477694852,-37.775943796660975,Melbourne,144.97149505660184,-37.824911565733856,15965.219308866108,-69.96740437713983,149,144.79687639095695,-37.77219670626873,20787,144.78687639095696,-37.777970208960625,6,hex,SAL20062,Ardeer,392,1728,1692,3423,Western Region,238,6.952965235173824,25.673249551166965,22.800718132854577,24.52423698384201,"Ardeer 
Population: 3423 
Incident Rate: 6.95 
Median Weekly Rent: 392 
Index: 24.52",0.8421700579186349,2.593286067020457,Cheap Risk,6.952965235173824,391.99999999999994
Armadale,145.02023455886118,-37.85666433483442,Melbourne,144.97149505660184,-37.824911565733856,5552.1742015809305,129.50601206206431,34,145.02687639095694,-37.85879924664717,19849,145.02687639095694,-37.87034625203096,1,hex,SAL20066,Armadale (Vic.),485,4608,5509,10116,Inner South East Region,577,5.70383550810597,36.62477558348295,72.5314183123878,50.987432675044886,"Armadale 
Population: 10116 
Incident Rate: 5.7 
Median Weekly Rent: 485 
Index: 50.99",0.7561669924833643,2.6857417386022635,Overpriced,5.70383550810597,484.99999999999983
Armadale,145.02023455886118,-37.85666433483442,Melbourne,144.97149505660184,-37.824911565733856,5552.1742015809305,129.50601206206431,34,145.02687639095694,-37.85879924664717,19849,145.03687639095693,-37.86457274933907,2,hex,SAL20066,Armadale (Vic.),485,4608,5509,10116,Inner South East Region,577,5.70383550810597,36.62477558348295,72.5314183123878,50.987432675044886,"Armadale 
Population: 10116 
Incident Rate: 5.7 
Median Weekly Rent: 485 
Index: 50.99",0.7561669924833643,2.6857417386022635,Overpriced,5.70383550810597,484.99999999999983
Armadale,145.02023455886118,-37.85666433483442,Melbourne,144.97149505660184,-37.824911565733856,5552.1742015809305,129.50601206206431,34,145.02687639095694,-37.85879924664717,19849,145.03687639095693,-37.85302574395528,3,hex,SAL20066,Armadale (Vic.),485,4608,5509,10116,Inner South East Region,577,5.70383550810597,36.62477558348295,72.5314183123878,50.987432675044886,"Armadale 
Population: 10116 
Incident Rate: 5.7 
Median Weekly Rent: 485 
Index: 50.99",0.7561669924833643,2.6857417386022635,Overpriced,5.70383550810597,484.99999999999983
Armadale,145.02023455886118,-37.85666433483442,Melbourne,144.97149505660184,-37.824911565733856,5552.1742015809305,129.50601206206431,34,145.02687639095694,-37.85879924664717,19849,145.02687639095694,-37.847252241263384,4,hex,SAL20066,Armadale (Vic.),485,4608,5509,10116,Inner South East Region,577,5.70383550810597,36.62477558348295,72.5314183123878,50.987432675044886,"Armadale 
Population: 10116 
Incident Rate: 5.7 
Median Weekly Rent: 485 
Index: 50.99",0.7561669924833643,2.6857417386022635,Overpriced,5.70383550810597,484.99999999999983
Armadale,145.02023455886118,-37.85666433483442,Melbourne,144.97149505660184,-37.824911565733856,5552.1742015809305,129.50601206206431,34,145.02687639095694,-37.85879924664717,19849,145.01687639095695,-37.85302574395528,5,hex,SAL20066,Armadale (Vic.),485,4608,5509,10116,Inner South East Region,577,5.70383550810597,36.62477558348295,72.5314183123878,50.987432675044886,"Armadale 
Population: 10116 
Incident Rate: 5.7 
Median Weekly Rent: 485 
Index: 50.99",0.7561669924833643,2.6857417386022635,Overpriced,5.70383550810597,484.99999999999983
Armadale,145.02023455886118,-37.85666433483442,Melbourne,144.97149505660184,-37.824911565733856,5552.1742015809305,129.50601206206431,34,145.02687639095694,-37.85879924664717,19849,145.01687639095695,-37.86457274933907,6,hex,SAL20066,Armadale (Vic.),485,4608,5509,10116,Inner South East Region,577,5.70383550810597,36.62477558348295,72.5314183123878,50.987432675044886,"Armadale 
Population: 10116 
Incident Rate: 5.7 
Median Weekly Rent: 485 
Index: 50.99",0.7561669924833643,2.6857417386022635,Overpriced,5.70383550810597,484.99999999999983
Arthurs Creek,145.20686602749836,-37.56442721805548,Melbourne,144.97149505660184,-37.824911565733856,35592.03773642172,35.49259828361173,343,145.19687639095693,-37.56435060936047,23087,145.19687639095693,-37.57589761474426,1,hex,SAL20071,Arthurs Creek,251,258,258,516,Northern Region,9,1.744186046511628,91.92100538599641,3.5906642728904847,56.58886894075404,"Arthurs Creek 
Population: 516 
Incident Rate: 1.74 
Median Weekly Rent: 251 
Index: 56.59",0.2415928078121135,2.399673721481038,Underrated,1.744186046511628,250.99999999999991
Arthurs Creek,145.20686602749836,-37.56442721805548,Melbourne,144.97149505660184,-37.824911565733856,35592.03773642172,35.49259828361173,343,145.19687639095693,-37.56435060936047,23087,145.20687639095692,-37.57012411205236,2,hex,SAL20071,Arthurs Creek,251,258,258,516,Northern Region,9,1.744186046511628,91.92100538599641,3.5906642728904847,56.58886894075404,"Arthurs Creek 
Population: 516 
Incident Rate: 1.74 
Median Weekly Rent: 251 
Index: 56.59",0.2415928078121135,2.399673721481038,Underrated,1.744186046511628,250.99999999999991
Arthurs Creek,145.20686602749836,-37.56442721805548,Melbourne,144.97149505660184,-37.824911565733856,35592.03773642172,35.49259828361173,343,145.19687639095693,-37.56435060936047,23087,145.20687639095692,-37.55857710666857,3,hex,SAL20071,Arthurs Creek,251,258,258,516,Northern Region,9,1.744186046511628,91.92100538599641,3.5906642728904847,56.58886894075404,"Arthurs Creek 
Population: 516 
Incident Rate: 1.74 
Median Weekly Rent: 251 
Index: 56.59",0.2415928078121135,2.399673721481038,Underrated,1.744186046511628,250.99999999999991
Arthurs Creek,145.20686602749836,-37.56442721805548,Melbourne,144.97149505660184,-37.824911565733856,35592.03773642172,35.49259828361173,343,145.19687639095693,-37.56435060936047,23087,145.19687639095693,-37.55280360397668,4,hex,SAL20071,Arthurs Creek,251,258,258,516,Northern Region,9,1.744186046511628,91.92100538599641,3.5906642728904847,56.58886894075404,"Arthurs Creek 
Population: 516 
Incident Rate: 1.74 
Median Weekly Rent: 251 
Index: 56.59",0.2415928078121135,2.399673721481038,Underrated,1.744186046511628,250.99999999999991
Arthurs Creek,145.20686602749836,-37.56442721805548,Melbourne,144.97149505660184,-37.824911565733856,35592.03773642172,35.49259828361173,343,145.19687639095693,-37.56435060936047,23087,145.18687639095694,-37.55857710666857,5,hex,SAL20071,Arthurs Creek,251,258,258,516,Northern Region,9,1.744186046511628,91.92100538599641,3.5906642728904847,56.58886894075404,"Arthurs Creek 
Population: 516 
Incident Rate: 1.74 
Median Weekly Rent: 251 
Index: 56.59",0.2415928078121135,2.399673721481038,Underrated,1.744186046511628,250.99999999999991
